hotel_name	location	room_type	features	original_price	discounted_price
Citadines Namba Osaka	3-5-25 Nippombashi, Naniwa-ku, Osaka-shi, Osaka	Studio, 1 Queen Bed (Double)	City view | Sleeps 3 | Free WiFi | 26 sq m | 1 Queen Bed | Collect and Redeem	€225	€191
Citadines Namba Osaka	3-5-25 Nippombashi, Naniwa-ku, Osaka-shi, Osaka	Studio (Twin)	City view | Sleeps 3 | Free WiFi | 25 sq m | 2 Single Beds | Collect and Redeem	€225	€191
Citadines Namba Osaka	3-5-25 Nippombashi, Naniwa-ku, Osaka-shi, Osaka	Deluxe Twin Room	City view | Sleeps 4 | Free WiFi | 31 sq m | 2 Single Beds | Collect and Redeem	€240	€204
Citadines Namba Osaka	3-5-25 Nippombashi, Naniwa-ku, Osaka-shi, Osaka	Deluxe Room, 1 Queen Bed	City view | Sleeps 4 | Free WiFi | 33 sq m | 1 Queen Bed | Collect and Redeem	€240	€204
Citadines Namba Osaka	3-5-25 Nippombashi, Naniwa-ku, Osaka-shi, Osaka	Executive Twin Room	City view | Sleeps 3 | Free WiFi | 34 sq m | 2 Single Beds | Collect and Redeem	€255	€216
Citadines Namba Osaka	3-5-25 Nippombashi, Naniwa-ku, Osaka-shi, Osaka	Family Room	City view | Sleeps 4 | Free WiFi | 29 sq m | 2 Double Beds | Collect and Redeem	€255	€216
Citadines Namba Osaka	3-5-25 Nippombashi, Naniwa-ku, Osaka-shi, Osaka	Executive Room, 1 Queen Bed	City view | Sleeps 3 | Free WiFi | 31 sq m | 1 Queen Bed | Collect and Redeem	€255	€216
Citadines Namba Osaka	3-5-25 Nippombashi, Naniwa-ku, Osaka-shi, Osaka	Premier Double Room	City view | Sleeps 4 | Free WiFi | 38 sq m | 1 Queen Bed | Collect and Redeem	€270	€229
Citadines Namba Osaka	3-5-25 Nippombashi, Naniwa-ku, Osaka-shi, Osaka	Premier Twin Room	City view | Sleeps 4 | Free WiFi | 38 sq m | 2 Single Beds | Collect and Redeem	€270	€229
Citadines Namba Osaka	3-5-25 Nippombashi, Naniwa-ku, Osaka-shi, Osaka	Room, 1 Bedroom (Twin)	City view | Sleeps 4 | Free WiFi | 59 sq m | 2 Single Beds | Collect and Redeem	€479	€407
Citadines Namba Osaka	3-5-25 Nippombashi, Naniwa-ku, Osaka-shi, Osaka	Room, 1 Bedroom (Double)	City view | Sleeps 4 | Free WiFi | 45 sq m | 1 Queen Bed | Collect and Redeem	€479	€407
Citadines Namba Osaka	3-5-25 Nippombashi, Naniwa-ku, Osaka-shi, Osaka	Room, 2 Bedrooms	City view | Sleeps 7 | Free WiFi | 73 sq m | 1 Double Bed and 1 Queen Bed | Collect and Redeem	€928	€789
Centara Grand Hotel Osaka	Nambanaka, Naniwa-ku, 2-11-50 33, Osaka, Osaka Prefecture, 556-0011	Deluxe Room, 1 King Bed ( - Yu Standard Floor)	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 27 sq m | 1 King Bed | Collect	€235	€211
Centara Grand Hotel Osaka	Nambanaka, Naniwa-ku, 2-11-50 33, Osaka, Osaka Prefecture, 556-0011	Deluxe Twin Room ( - Yu Standard Floor)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 27 sq m | 2 Single Beds | Collect	€235	€211
Centara Grand Hotel Osaka	Nambanaka, Naniwa-ku, 2-11-50 33, Osaka, Osaka Prefecture, 556-0011	Deluxe King - Yu Standard Floor	Sleeps 2 | Free WiFi | 1 King Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€213	
Centara Grand Hotel Osaka	Nambanaka, Naniwa-ku, 2-11-50 33, Osaka, Osaka Prefecture, 556-0011	Deluxe Twin - Yu Standard Floor	Sleeps 2 | Free WiFi | 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€213	
Centara Grand Hotel Osaka	Nambanaka, Naniwa-ku, 2-11-50 33, Osaka, Osaka Prefecture, 556-0011	Deluxe King - Yu Standard Floor	Free WiFi | 30 sq m | 1 King Bed | Collect | Coupon codes cannot be applied | Cancellations not refundable; no other changes allowed	€221	
Centara Grand Hotel Osaka	Nambanaka, Naniwa-ku, 2-11-50 33, Osaka, Osaka Prefecture, 556-0011	Room, Corner ( - Yu Standard Floor)	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 40 sq m | 1 King Bed | Collect	€257	€231
Centara Grand Hotel Osaka	Nambanaka, Naniwa-ku, 2-11-50 33, Osaka, Osaka Prefecture, 556-0011	Family Room ( - Yu Standard Floor)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 27 sq m | 1 King Bed | Collect and Redeem	€265	€238
Centara Grand Hotel Osaka	Nambanaka, Naniwa-ku, 2-11-50 33, Osaka, Osaka Prefecture, 556-0011	Deluxe Twin Room ( - Rei Premium Floor)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 27 sq m | 2 Single Beds | Collect and Redeem	€274	€247
Centara Grand Hotel Osaka	Nambanaka, Naniwa-ku, 2-11-50 33, Osaka, Osaka Prefecture, 556-0011	Deluxe Room, 1 King Bed ( - Rei Premium Floor)	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 27 sq m | 1 King Bed | Collect and Redeem	€274	€247
Centara Grand Hotel Osaka	Nambanaka, Naniwa-ku, 2-11-50 33, Osaka, Osaka Prefecture, 556-0011	Room, Corner ( - Rei Premium Floor)	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 40 sq m | 1 King Bed | Collect	€296	€266
Centara Grand Hotel Osaka	Nambanaka, Naniwa-ku, 2-11-50 33, Osaka, Osaka Prefecture, 556-0011	Family Room ( - Rei Premium Floor)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 30 sq m | 1 King Bed | Collect and Redeem	€304	€273
Centara Grand Hotel Osaka	Nambanaka, Naniwa-ku, 2-11-50 33, Osaka, Osaka Prefecture, 556-0011	Deluxe Room, 1 King Bed ( - Miyabi Club Floor)	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | Free breakfast | Special deal | 27 sq m | 1 King Bed | Collect	€393	€283
Centara Grand Hotel Osaka	Nambanaka, Naniwa-ku, 2-11-50 33, Osaka, Osaka Prefecture, 556-0011	Deluxe Twin Room ( - Miyabi Club Floor)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | Free breakfast | Special deal | 27 sq m | 2 Single Beds | Collect	€393	€283
Centara Grand Hotel Osaka	Nambanaka, Naniwa-ku, 2-11-50 33, Osaka, Osaka Prefecture, 556-0011	Club Room, Corner ( - Miyabi Club Floor)	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | Free breakfast | Special deal | 40 sq m | 1 King Bed | Collect and Redeem	€415	€299
Centara Grand Hotel Osaka	Nambanaka, Naniwa-ku, 2-11-50 33, Osaka, Osaka Prefecture, 556-0011	Family Room ( - Miyabi Club Floor)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | Free breakfast | Special deal | 40 sq m | 1 King Bed | Collect	€423	€304
Centara Grand Hotel Osaka	Nambanaka, Naniwa-ku, 2-11-50 33, Osaka, Osaka Prefecture, 556-0011	Club Suite ( - Miyabi Club Floor)	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | Free breakfast | Special deal | 56 sq m | 1 King Bed | Collect	€667	€480
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Double Room, Non Smoking	City view | Sleeps 3 | Free WiFi | 18 sq m | 1 Double Bed | Collect and Redeem	€228	€139
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Superior Double Room, Non Smoking	City view | Sleeps 3 | Free WiFi | 20 sq m | 1 Double Bed | Collect and Redeem	€272	€169
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Double with Breakfast, Non Smoking	City view | Sleeps 2 | Breakfast buffet | Free WiFi | 18 sq m | 1 Double Bed | Collect and Redeem	€258	€173
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Twin Room, Non Smoking	City view | Sleeps 4 | Free WiFi | 23 sq m | 2 Single Beds | Collect and Redeem	€295	€195
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Superior Double with Breakfast, Non Smoking	City view | Sleeps 2 | Breakfast buffet | Free WiFi | 20 sq m | 1 Double Bed | Collect and Redeem	€313	€207
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Deluxe Twin Room, Non Smoking	City view | Sleeps 4 | Free WiFi | 32 sq m | 2 Single Beds | Collect and Redeem	€402	€220
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Twin with Breakfast, Non Smoking	City view | Sleeps 2 | Breakfast buffet | Free WiFi | 23 sq m | 2 Single Beds | Collect and Redeem	€337	€223
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Top Floor (Godzilla Floor) Twin Room, Non Smoking	City view | Sleeps 4 | Free WiFi | 2 Single Beds | Collect and Redeem	€353	€233
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Triple, Room Only, Non Smoking	City view | Sleeps 5 | Free WiFi | 28 sq m | 3 Single Beds | Collect and Redeem	€434	€238
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Deluxe Twin with Breakfast, Non Smoking	City view | Sleeps 2 | Breakfast buffet | Free WiFi | 32 sq m | 2 Single Beds | Collect and Redeem	€448	€260
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Top Floor (Godzilla Floor) Twin with Breakfast, Non Smoking	Sleeps 2 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect and Redeem	€395	€261
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Triple with Breakfast, Non Smoking	City view | Sleeps 3 | Breakfast buffet | Free WiFi | 28 sq m | 3 Single Beds | Collect and Redeem	€478	€277
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Top Floor (Godzilla Floor) Deluxe Twin Room, Non Smoking	Sleeps 4 | Free WiFi | 2 Single Beds | Collect and Redeem	€495	€287
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Top Floor (Godzilla Floor) Triple, Room Only, Non Smoking	Sleeps 5 | Free WiFi | 3 Single Beds | Collect and Redeem	€527	€306
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Top Floor (Godzilla Floor) Deluxe Twin with Breakfast, Non Smoking	Sleeps 2 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect and Redeem	€541	€314
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Top Floor (Godzilla Floor) Triple with Breakfast, Non Smoking	Sleeps 3 | Breakfast buffet | Free WiFi | 3 Single Beds | Collect and Redeem	€572	€332
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Top Floor (Godzilla Floor) Double with Breakfast, Non Smoking	Sleeps 2 | Free WiFi | 1 Double Bed	sold out	
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Single with Breakfast, Non Smoking	City view | Sleeps 1 | Free WiFi | 18 sq m | 1 Single Bed	sold out	
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Top Floor (Godzilla Floor) Double Room, Non Smoking	Sleeps 3 | Free WiFi | 1 Double Bed	sold out	
Hotel Gracery Shinjuku	1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-8466	Single Room, Non Smoking	City view | Sleeps 2 | Free WiFi | 18 sq m | 1 Single Bed	sold out	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Check-in 4pm, out 10am, Deluxe Double Room, Non Smoking	Sleeps 4 | 31 sq m | 1 Queen Bed | Collect and Redeem	€127	€115
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Check-in 4pm, out 10am, Luxury Twin, Non Smoking (extra beds for person over age of 4)	Sleeps 5 | 38 sq m | 2 Single Beds | Collect and Redeem	€136	€132
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Check-in 4pm, out 10am, Luxury Double, Non Smoking (extra beds for person over age of 4)	Sleeps 5 | 34 sq m | 1 Queen Bed | Collect and Redeem	€136	€132
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Deluxe Double Room, Non Smoking	Sleeps 4 | 31 sq m | 1 Queen Bed | Collect and Redeem	€164	€156
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Luxury Twin Room, Non Smoking (extra beds for person over age of 4)	Sleeps 5 | 38 sq m | 2 Single Beds | Collect and Redeem	€173	€165
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Luxury Double Room, Non Smoking (extra beds for person over age of 4)	Sleeps 5 | 34 sq m | 1 Queen Bed | Collect and Redeem	€173	€165
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Check-in 4pm, out 10am, Junior Suite Double, Non-Smoking(extra beds for person over age of 4)	Sleeps 6 | 49 sq m | 1 King Bed | Collect and Redeem	€186	€180
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Check-in 4pm, out 10am, Junior Suite 2 Single beds Non-Smoking(extra beds for person over age of 4)	Sleeps 6 | 42 sq m | 2 Single Beds | Collect and Redeem	€186	€180
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Junior Suite Twin Room, Non-Smoking (extra beds for person over age of 4)	Sleeps 6 | 42 sq m | 2 Single Beds | Collect and Redeem	€241	€229
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Junior Suite Double Room, Non-Smoking (extra beds for person over age of 4)	Sleeps 6 | 49 sq m | 1 King Bed | Collect and Redeem	€241	€229
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Deluxe Double Room, Non-Smoking (Free access to pool, sauna, gym)	Reserve now, pay later | Sleeps 2 | Free breakfast | Free minibar | Free parking | 1 Queen Bed | Collect	€303	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Luxury Double room, Non-Smoking (Free access to pool, sauna, gym)	Reserve now, pay later | Sleeps 3 | Free breakfast | Free minibar | Free parking | 1 Queen Bed | Collect	€313	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Luxury Twin Room, Non Smoking (Free access to pool, sauna, gym)	Reserve now, pay later | Sleeps 3 | Free breakfast | Free minibar | Free parking | 2 Single Beds | Collect	€313	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Junior Suite Double room, Non-Smoking (Free access to pool, sauna, gym)	Reserve now, pay later | Sleeps 4 | Free breakfast | Free minibar | Free parking | 1 King Bed | Collect	€381	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Junior Suite Twin room, Non-Smoking (Free access to pool, sauna, gym)	Reserve now, pay later | Sleeps 4 | Free breakfast | Free minibar | Free parking | 2 Single Beds | Collect	€381	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Standard Double Room, Non Smoking	Sleeps 4 | 25 sq m | 1 Queen Bed	sold out	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	[Executive Floor] Standard Double Room, Non-Smoking (Free access to pool, sauna, gym)	Sleeps 2 | 1 Queen Bed	sold out	
RIHGA Royal Hotel Tokyo	1-104-19 Totsuka-machi, Shinjuku-ku, Tokyo, Tokyo-to, 169-8613	Check-in 4pm, out 10am, Standard Double Room, Non Smoking	Sleeps 4 | 25 sq m | 1 Queen Bed	sold out	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Superior Room, 1 King Bed	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 21 sq m | 1 King Bed | Collect and Redeem	€231	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Superior Room, 2 Single Beds	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 21 sq m | 2 Single Beds | Collect and Redeem	€231	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Superior King	Free WiFi | 22 sq m | 1 King Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€236	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Superior Twin	Free WiFi | 22 sq m | 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€236	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Deluxe Room, 1 King Bed	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 25 sq m | 1 King Bed | Collect	€246	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Deluxe Room, 2 Single Beds	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 27 sq m | 2 Single Beds | Collect	€246	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Deluxe Triple Room	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 27 sq m | 2 Single Beds and 1 Single Sofa Bed | Collect	€246	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Deluxe King	Free WiFi | 25 sq m | 1 King Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€251	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Room, 2 Single Beds	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 32 sq m | 2 Single Beds | Collect	€292	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Triple Room, 3 Single Beds	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 37 sq m | 3 Single Beds | Collect	€292	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Room, 2 Single Beds, Accessible	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 37 sq m | 2 Single Beds | Collect	€292	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Executive Room, Multiple Beds	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 46 sq m | 2 Large Single Beds | Collect and Redeem	€423	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Suite, 1 King Bed (Garden)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 44 sq m | 1 King Bed | Collect	€469	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Suite, 2 Single Beds	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 61 sq m | 2 Single Beds | Collect and Redeem	€485	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Suite, 1 King Bed	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 61 sq m | 1 King Bed | Collect and Redeem	€485	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Suite (PARKROYAL)	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 53 sq m | 1 King Bed | Collect and Redeem	€561	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Room, 1 King Bed	City view | Sleeps 2 | Free WiFi | 32 sq m | 1 King Bed	sold out	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Superior Room, 1 Double Bed	City view | Sleeps 2 | Free WiFi | 21 sq m | 1 Double Bed	sold out	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Suite (Japanese)	City view | Sleeps 6 | Free WiFi | 61 sq m | 6 Single Futons	sold out	
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Run of House - Room Type Not Guaranteed - Non-Smoking	Reserve now, pay later | Sleeps 3 | Free breakfast | Free WiFi | 1 King Bed OR 2 Single Beds | Collect	€217	€173
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Deluxe Twin,Non Smoking	Reserve now, pay later | Sleeps 4 | Free WiFi | 24 sq m | 2 Single Beds | Collect	€252	€202
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Deluxe King,Non Smoking	Reserve now, pay later | Sleeps 3 | Free WiFi | 24 sq m | 1 King Bed | Collect	€252	€202
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Executive Twin,Non Smoking	Reserve now, pay later | Sleeps 4 | Free WiFi | 26 sq m | 2 Single Beds | Collect and Redeem	€274	€219
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Deluxe Twin with Sofa Bed,Non Smoking	Reserve now, pay later | Sleeps 5 | Free WiFi | 25 sq m | 2 Single Beds and 1 Single Sofa Bed | Collect	€285	€228
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Deluxe King with Sofa Bed,Non Smoking	Reserve now, pay later | Sleeps 4 | Free WiFi | 24 sq m | 1 King Bed and 1 Single Sofa Bed | Collect	€285	€228
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Deluxe King with Executive Bar Lounge Access - High Floor - Non-Smoking	Reserve now, pay later | Sleeps 3 | Free WiFi | 24 sq m | 1 King Bed | Collect	€303	€243
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Deluxe Twin with Executive Bar Lounge Access - High Floor - Non-Smoking	Reserve now, pay later | Sleeps 4 | Free WiFi | 24 sq m | 2 Single Beds | Collect	€303	€243
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Executive Twin with Sofa Bed,Non Smoking	Reserve now, pay later | Sleeps 5 | Free WiFi | 29 sq m | 2 Single Beds and 1 Single Sofa Bed | Collect	€308	€246
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Luxury Corner King,Non Smoking	Reserve now, pay later | Sleeps 3 | Free WiFi | 31 sq m | 1 King Bed | Collect	€321	€257
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Executive Twin with Executive Bar Lounge Access - High Floor - Non-Smoking	Reserve now, pay later | Sleeps 4 | Free WiFi | 26 sq m | 2 Single Beds | Collect	€325	€260
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Executive King with Executive Bar Lounge Access - High Floor - Non-Smoking	Reserve now, pay later | Sleeps 3 | Free WiFi | 26 sq m | 1 King Bed | Collect	€325	€260
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Luxury Corner King with Sofa Bed,Non Smoking	Reserve now, pay later | Sleeps 4 | Free WiFi | 31 sq m | 1 King Bed and 1 Single Sofa Bed | Collect	€355	€284
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Premium Twin (Universal),Non Smoking	Reserve now, pay later | Sleeps 4 | Free WiFi | 41 sq m | 2 Single Beds | Collect	€383	€306
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Executive King with Sofa Bed with Executive Bar Lounge Access - High Floor - Non-Smoking	Reserve now, pay later | Sleeps 4 | Free WiFi | 26 sq m | 1 King Bed and 1 Single Sofa Bed | Collect and Redeem	€410	€328
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Premium Twin (Universal) with Sofa Bed,Non Smoking	Reserve now, pay later | Sleeps 5 | Free WiFi | 41 sq m | 2 Single Beds and 1 Single Sofa Bed | Collect	€415	€332
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Deluxe King with Sofa Bed with Executive Bar Lounge Access - High Floor - Non-Smoking	Reserve now, pay later | Sleeps 4 | Free WiFi | 24 sq m | 1 King Bed and 1 Single Sofa Bed | Collect and Redeem	€439	€351
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Deluxe Twin with Sofa Bed with Executive Bar Lounge Access - High Floor - Non-Smoking	Reserve now, pay later | Sleeps 5 | Free WiFi | 25 sq m | 2 Single Beds and 1 Single Sofa Bed | Collect and Redeem	€439	€351
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Executive Twin with Sofa Bed with Executive Bar Lounge Access - High Floor - Non-Smoking	Reserve now, pay later | Sleeps 5 | Free WiFi | 29 sq m | 2 Single Beds and 1 Single Sofa Bed | Collect	€461	€369
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Premium Triple with Sofa Bed,Non Smoking	Reserve now, pay later | Sleeps 7 | Free WiFi | 43 sq m | 3 Single Beds and 1 Single Sofa Bed | Collect	€492	€394
Candeo Hotels Osaka The Tower	Dojimahama 1-chome 1-27, Osaka, Osaka, 530-0004	Premium Triple with Executive Bar Lounge Access - High Floor - Non-Smoking	Reserve now, pay later | Sleeps 6 | Free WiFi | 43 sq m | 3 Single Beds | Collect	€562	€449
