hotel_name	location	room_type	features	original_price	discounted_price
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin Room, Non Smoking	Sleeps 4 | Free WiFi | 20 sq m | 2 Single Beds | Collect and Redeem	€149	€107
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin Room, Non Smoking(Remodeled Floor)	Sleeps 4 | Free WiFi | 2 Single Beds | Collect and Redeem	€157	€113
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Semidouble with Breakfast, Non Smoking	Sleeps 2 | Breakfast buffet | Free WiFi | 13 sq m | 1 Double Bed | Collect and Redeem	€173	€124
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Double with Breakfast, Non Smoking	Sleeps 2 | Breakfast buffet | Free WiFi | 18 sq m | 1 Double Bed | Collect and Redeem	€177	€127
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Ladies Twin with Breakfast, Non Smoking	Sleeps 2 | Breakfast buffet | Free WiFi | 17 sq m | 2 Single Beds | Collect and Redeem	€181	€130
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Twin Room with Breakfast, Non Smoking (Remodeled Floor)	Sleeps 2 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect and Redeem	€181	€130
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Double with Breakfast, Non Smoking	Sleeps 2 | Breakfast buffet | Free WiFi | 20 sq m | 1 Double Bed | Collect and Redeem	€185	€133
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin with Breakfast, Non Smoking (breakfast charge for 6yo & under)	Sleeps 2 | Breakfast buffet | Free WiFi | 20 sq m | 2 Single Beds | Collect and Redeem	€185	€133
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Semidouble Non Smoking	Free WiFi | 13 sq m | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€138	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin with Breakfast, Non Smoking(Remodeled Floor)	Sleeps 2 | Breakfast buffet | Free WiFi | 2 Single Beds | Collect and Redeem	€193	€139
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Double Non-Smoking	Free WiFi | 18 sq m | 1 Double Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€142	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin Non Smoking	Free WiFi | 19 sq m | 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€151	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Triple Room, Non Smoking	Sleeps 5 | Free WiFi | 24 sq m | 3 Single Beds | Collect and Redeem	€212	€152
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Triple with Breakfast, Non Smoking	Sleeps 3 | Breakfast buffet | Free WiFi | 24 sq m | 3 Single Beds | Collect and Redeem	€265	€191
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Triple Room with Breakfast, Non Smoking (Remodeled Floor)	Sleeps 3 | Free WiFi | 3 Single Beds	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Ladies Single with Breakfast, Non Smoking	Sleeps 1 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single with Breakfast, Smoking	Sleeps 1 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single with Breakfast, Non Smoking	Sleeps 1 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Single Room, Women only, Non Smoking	Sleeps 2 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single with Breakfast, Non Smoking (Remodeled Floor)	Sleeps 1 | Free WiFi | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Twin with Breakfast, Non Smoking	Sleeps 2 | Free WiFi | 17 sq m | 2 Single Beds	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single Room, Smoking	Sleeps 1 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single Room, Non Smoking (Remodeled Floor)	Sleeps 2 | Free WiFi | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Twin Room, Non Smoking	Sleeps 4 | Free WiFi | 17 sq m | 2 Single Beds	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Single Room, Non Smoking	Sleeps 2 | Free WiFi | 13 sq m | 1 Single Bed	sold out	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Triple Room, Non Smoking (Remodeled Floor)	Sleeps 5 | Free WiFi | 3 Single Beds	sold out	
APA Hotel Shinjuku Gyoemmae	2-2-8 Shinjuku, Shinjuku, Tokyo, Tokyo-to, 160-0022	Double Room, Non Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 11 sq m | 1 Double Bed | Collect and Redeem	€110	
APA Hotel Shinjuku Gyoemmae	2-2-8 Shinjuku, Shinjuku, Tokyo, Tokyo-to, 160-0022	Twin Room, Non Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 13 sq m | 2 Large Single Beds | Collect	€191	
APA Hotel Shinjuku Gyoemmae	2-2-8 Shinjuku, Shinjuku, Tokyo, Tokyo-to, 160-0022	Single Room, Non Smoking	Sleeps 1 | Free WiFi | 11 sq m | 1 Large Single Bed	sold out	
Apa Hotel Higashi Shinjuku Kabukicho Tower	2-31-12 Kabukicho, Shinju-ku, Tokyo, Tokyo, 160-0021	Standard Room for Two People, Non Smoking (Tower/view not specified)	Reserve now, pay later | Sleeps 2 | Free WiFi | 11 sq m | 1 Double Bed | Collect	€102	
Apa Hotel Higashi Shinjuku Kabukicho Tower	2-31-12 Kabukicho, Shinju-ku, Tokyo, Tokyo, 160-0021	Tower Bldg View Room for Two People, Non Smoking (17th or higher floor)	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 11 sq m | 1 Double Bed | Collect	€110	
Apa Hotel Higashi Shinjuku Kabukicho Tower	2-31-12 Kabukicho, Shinju-ku, Tokyo, Tokyo, 160-0021	West Bldg Superior Room for Two People, Non Smoking (14th floor)	City view | Sleeps 2 | Free WiFi | 11 sq m | 1 Double Bed	sold out	
Apa Hotel Higashi Shinjuku Kabukicho Tower	2-31-12 Kabukicho, Shinju-ku, Tokyo, Tokyo, 160-0021	Tower Bldg Top Floor Deluxe Twin Room, Non Smoking (20th floor)	City view | Sleeps 2 | Free WiFi | 24 sq m | 2 Large Single Beds	sold out	
Apa Hotel Higashi Shinjuku Kabukicho Tower	2-31-12 Kabukicho, Shinju-ku, Tokyo, Tokyo, 160-0021	Tower Bldg View Room for One Person, Non Smoking (17th or higher floor)	City view | Sleeps 1 | Free WiFi | 11 sq m | 1 Double Bed	sold out	
Apa Hotel Higashi Shinjuku Kabukicho Tower	2-31-12 Kabukicho, Shinju-ku, Tokyo, Tokyo, 160-0021	Tower Bldg Standard Room for One Person, Non Smoking (12th or lower floor)	Sleeps 1 | Free WiFi | 11 sq m | 1 Double Bed	sold out	
Apa Hotel Higashi Shinjuku Kabukicho Tower	2-31-12 Kabukicho, Shinju-ku, Tokyo, Tokyo, 160-0021	West Bldg Top Floor Superior Twin Room, Non Smoking (14th floor)	City view | Sleeps 2 | Free WiFi | 26 sq m | 2 Large Single Beds	sold out	
APA Hotel Shinjuku Kabukicho Chuo	2-26-5, Kabukicho, Shinjuku-ku, Tokyo, Tokyo, 160-0021	Standard Room for 2 Guests, Non Smoking (11sqm)	Reserve now, pay later | Sleeps 2 | Free WiFi | 11 sq m | 1 Double Bed | Collect	€95	
APA Hotel Shinjuku Kabukicho Chuo	2-26-5, Kabukicho, Shinjuku-ku, Tokyo, Tokyo, 160-0021	Superior Room for 2 Guests, Non Smoking (11sqm)	Reserve now, pay later | Sleeps 2 | Free WiFi | 11 sq m | 1 Double Bed | Collect	€102	
APA Hotel Shinjuku Kabukicho Chuo	2-26-5, Kabukicho, Shinjuku-ku, Tokyo, Tokyo, 160-0021	Deluxe Twin Room, 2 Twin Beds, Non Smoking (21sqm)	Sleeps 2 | Free WiFi | 21 sq m | 2 Single Beds	sold out	
APA Hotel Shinjuku Kabukicho Chuo	2-26-5, Kabukicho, Shinjuku-ku, Tokyo, Tokyo, 160-0021	Superior Room for 1 Guest, Non Smoking (11sqm)	Sleeps 1 | Free WiFi | 11 sq m | 1 Double Bed	sold out	
APA Hotel Shinjuku Kabukicho Chuo	2-26-5, Kabukicho, Shinjuku-ku, Tokyo, Tokyo, 160-0021	Standard Room for 1 Guest, Non Smoking (11sqm)	City view | Sleeps 1 | Free WiFi | 11 sq m | 1 Double Bed	sold out	
APA Hotel Shinjuku Kabukicho Chuo	2-26-5, Kabukicho, Shinjuku-ku, Tokyo, Tokyo, 160-0021	Twin Room, 2 Twin Beds, Non Smoking (12sqm)	Sleeps 2 | Free WiFi | 12 sq m | 2 Single Beds	sold out	
Mercure Tokyo Hibiya	1-5-2 Uchisaiwai-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0011	Superior Room 1 King Bed	Sleeps 3 | Free WiFi | 22 sq m | 1 King Bed | Collect and Redeem	€235	
Mercure Tokyo Hibiya	1-5-2 Uchisaiwai-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0011	Superior Room, 2 Single Beds	Sleeps 3 | Free WiFi | 22 sq m | 2 Single Beds | Collect and Redeem	€235	
Mercure Tokyo Hibiya	1-5-2 Uchisaiwai-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0011	Privilege, Room, 2 Single Beds	Sleeps 3 | Free WiFi | 22 sq m | 2 Single Beds | Collect and Redeem	€329	
Mercure Tokyo Hibiya	1-5-2 Uchisaiwai-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0011	Privilege, Room, 1 King Bed	Sleeps 3 | Free WiFi | 22 sq m | 1 King Bed | Collect and Redeem	€329	
MONday Apart Premium Akihabara	4-5 Sakumacho Kanda, Chiyoda, Tokyo, Tokyo, 101-0025	Superior Family Room, Non Smoking	36 sq m | Sleeps 6 | Studio | Free WiFi | 2 Single Beds and 1 Single Bunk Bed | Collect and Redeem	€458	€173
MONday Apart Premium Akihabara	4-5 Sakumacho Kanda, Chiyoda, Tokyo, Tokyo, 101-0025	Run of House, Non smoking (Bed Type not guaranteed)	Sleeps 6 | Studio | Free WiFi | 2 Single Beds | Collect and Redeem	€458	€206
MONday Apart Premium Akihabara	4-5 Sakumacho Kanda, Chiyoda, Tokyo, Tokyo, 101-0025	Grand Japanese Room, Non Smoking	46 sq m | Sleeps 8 | Studio | Free WiFi | 2 Single Beds OR 1 Single Sofa Bed and 3 Single Futons | Collect and Redeem	€586	€222
MONday Apart Premium Akihabara	4-5 Sakumacho Kanda, Chiyoda, Tokyo, Tokyo, 101-0025	Superior Family Room	Sleeps 4 | Free WiFi | 1 Single Bunk Bed and 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€462	
MONday Apart Premium Akihabara	4-5 Sakumacho Kanda, Chiyoda, Tokyo, Tokyo, 101-0025	Grand Japanese Room	Sleeps 6 | Free WiFi | 2 Single Beds and 3 Single Futons | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€591	
MONday Apart Premium Akihabara	4-5 Sakumacho Kanda, Chiyoda, Tokyo, Tokyo, 101-0025	Superior King Room, Non Smoking	36 sq m | Sleeps 4 | Studio | 1 King Bed	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Standard Plus Double, Non Smoking	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 24 sq m | 1 Double Bed | Collect	€438	€359
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Superior South Wing Twin, Non Smoking, 20F above	Reserve now, pay later | City view | Sleeps 6 | Free WiFi | 30 sq m | 2 Large Single Beds | Collect and Redeem	€438	€323
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Superior Twin Room, Non Smoking	Reserve now, pay later | City view | Sleeps 6 | Free WiFi | 34 sq m | 2 Large Single Beds | Collect	€438	€395
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Superior South Wing Twin, Non Smoking	Reserve now, pay later | City view | Sleeps 6 | Free WiFi | 30 sq m | 2 Large Single Beds | Collect	€438	€395
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Superior Plus Twin, Non Smoking	Reserve now, pay later | City view | Sleeps 6 | Free WiFi | 34 sq m | 2 Large Single Beds | Collect	€462	€416
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Deluxe South Wing Twin (Non-Smoking)	Reserve now, pay later | City view | Sleeps 6 | Free WiFi | 40 sq m | 2 Large Single Beds | Collect	€485	€437
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Deluxe South King (Non-Smoking)	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 40 sq m | 1 King Bed | Collect	€485	€437
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Luxe King, Non Smoking	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 40 sq m | 1 King Bed | Collect	€485	€437
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Deluxe Twin, Non Smoking (Universal Design)	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 36 sq m | 2 Large Single Beds | Collect	€485	€437
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Pure Wellness Room - Twin Room - Non Smoking	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 35 sq m | 2 Large Single Beds | Collect	€524	€472
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Deluxe Select Twin, Non Smoking	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 36 sq m | 2 Large Single Beds | Collect	€524	€472
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Premier Grand - Superior King with the Club Lounge Access (breakfast, tea, and bar time)	Reserve now, pay later | City view | Sleeps 3 | Free breakfast | Free WiFi | 34 sq m | 1 King Bed | Collect	€604	€544
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Premier Grand - Deluxe King with the Club Lounge Access (breakfast, tea, and bar time)	Reserve now, pay later | City view | Sleeps 3 | Free breakfast | Free WiFi | 35 sq m | 1 King Bed | Collect	€620	€558
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Premier Grand - Deluxe Twin with the Club Lounge Access (breakfast, tea, and bar time)	Reserve now, pay later | City view | Sleeps 4 | Free breakfast | Free WiFi | 36 sq m | 2 Large Single Beds | Collect	€620	€558
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Luxury Deluxe Twin, Non Smoking (Universal Design)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 47 sq m | 2 Large Single Beds | Collect	€634	€571
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Premier Grand - Deluxe 2 Queens with the Club Lounge Access (Breakfast, Tea, and Bar time)	Reserve now, pay later | City view | Sleeps 4 | Free breakfast | Free WiFi | 36 sq m | 2 Queen Beds | Collect	€636	€572
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Junior Suite Twin, Non Smoking (Universal Design)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 67 sq m | 2 Large Single Beds | Collect	€712	€641
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Deluxe South Wing Triple, Non Smoking, 20F above	Reserve now, pay later | City view | Sleeps 8 | Free WiFi | 41 sq m | 3 Large Single Beds | Collect and Redeem	€806	€726
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Luxury Family Room, Non-Smoking	Reserve now, pay later | City view | Sleeps 9 | Free WiFi | 46 sq m | 5 Large Single Beds | Collect	€885	€796
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Premier Grand - Suite King with the Club Lounge Access (breakfast, tea, and bar time)	Reserve now, pay later | City view | Sleeps 3 | Free breakfast | Free WiFi | 71 sq m | 1 King Bed | Collect	€957	€861
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Premier Grand - Suite Twin with the Club Lounge Access (breakfast, tea, and bar time)	Reserve now, pay later | City view | Sleeps 3 | Free breakfast | Free WiFi | 71 sq m | 2 Large Single Beds | Collect	€957	€861
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Deluxe Select Twin Connecting Room, Non Smoking	Reserve now, pay later | City view | Sleeps 8 | Free WiFi | 71 sq m | 4 Large Single Beds | Collect	€1,041	€937
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Standard Twin, Non Smoking	City view | Sleeps 4 | Free WiFi | 24 sq m | 2 Large Single Beds	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Standard Double Room, Non Smoking	City view | Sleeps 3 | Free WiFi | 24 sq m | 1 Double Bed	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Superior South Wing King, Non Smoking	City view | Sleeps 4 | Free WiFi | 30 sq m | 1 King Bed	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Deluxe Twin Room, Non Smoking (Main Tower)	City view | Sleeps 4 | Free WiFi | 36 sq m | 2 Large Single Beds	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Superior Twin Room, Smoking	City view | Sleeps 2 | Free WiFi | 34 sq m | 2 Large Single Beds	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Standard Double, Smoking	City view | Sleeps 2 | Free WiFi | 24 sq m | 1 Double Bed	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Standard Twin, Smoking	City view | Sleeps 2 | Free WiFi | 24 sq m | 2 Large Single Beds	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Luxe Double, Non Smoking	City view | Sleeps 3 | Free WiFi | 30 sq m | 1 Double Bed	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Deluxe Plus Twin, Non Smoking	City view | Sleeps 4 | Free WiFi | 36 sq m | 2 Large Single Beds	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Deluxe Plus Double, Non Smoking	City view | Sleeps 3 | Free WiFi | 36 sq m | 1 King Bed	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Superior South Wing Double, Non Smoking	City view | Sleeps 3 | Free WiFi | 30 sq m | 1 Double Bed	sold out	
APA Hotel Shinjuku Kabukicho Tower	1-20-2 Kabukicho, Shinjuku, Tokyo, 160-0021	Double Room, Non Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 11 sq m | 1 Double Bed | Collect	€102	
APA Hotel Shinjuku Kabukicho Tower	1-20-2 Kabukicho, Shinjuku, Tokyo, 160-0021	Twin Room, Non Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 17 sq m | 2 Single Beds | Collect and Redeem	€214	
APA Hotel Shinjuku Kabukicho Tower	1-20-2 Kabukicho, Shinjuku, Tokyo, 160-0021	Deluxe Twin Room, Non Smoking (27th floor)	Sleeps 2 | Free WiFi | 22 sq m | 2 Single Beds	sold out	
APA Hotel Shinjuku Kabukicho Tower	1-20-2 Kabukicho, Shinjuku, Tokyo, 160-0021	Single Room, Non Smoking	Sleeps 1 | Free WiFi | 11 sq m | 1 Single Bed	sold out	
Hotel Keihan Tokyo Yotsuya	1-24 Yotsuya, Shinjuku-ku, Tokyo, Tokyo, 160-0004	Semi-double Room, Non Smoking (with Shower Booth)	Sleeps 3 | Free WiFi | 18 sq m | 1 Double Bed | Collect and Redeem	€161	€145
Hotel Keihan Tokyo Yotsuya	1-24 Yotsuya, Shinjuku-ku, Tokyo, Tokyo, 160-0004	Compact Hollywood Twin - Non-Smoking	Sleeps 2 | Free WiFi | 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€155	
Hotel Keihan Tokyo Yotsuya	1-24 Yotsuya, Shinjuku-ku, Tokyo, Tokyo, 160-0004	Compact Hollywood Twin, Non Smoking	Sleeps 4 | Free WiFi | 16 sq m | 2 Large Single Beds | Collect and Redeem	€192	€173
Hotel Keihan Tokyo Yotsuya	1-24 Yotsuya, Shinjuku-ku, Tokyo, Tokyo, 160-0004	Universal Room with Extra Bed, Non Smoking	Sleeps 5 | 2 Large Single Beds	sold out	
Hotel Keihan Tokyo Yotsuya	1-24 Yotsuya, Shinjuku-ku, Tokyo, Tokyo, 160-0004	Twin Room, Non Smoking	Sleeps 4 | 22 sq m | 2 Large Single Beds	sold out	
Hotel Keihan Tokyo Yotsuya	1-24 Yotsuya, Shinjuku-ku, Tokyo, Tokyo, 160-0004	Twin Room, Smoking	Sleeps 4 | 22 sq m | 2 Large Single Beds	sold out	
Hotel Keihan Tokyo Yotsuya	1-24 Yotsuya, Shinjuku-ku, Tokyo, Tokyo, 160-0004	Compact Hollywood Twin, Smoking	Sleeps 4 | 16 sq m | 2 Large Single Beds	sold out	
Hotel Keihan Tokyo Yotsuya	1-24 Yotsuya, Shinjuku-ku, Tokyo, Tokyo, 160-0004	Double Room, Non Smoking	Sleeps 3 | 21 sq m | 1 Queen Bed	sold out	
Hotel Keihan Tokyo Yotsuya	1-24 Yotsuya, Shinjuku-ku, Tokyo, Tokyo, 160-0004	Double Room, Smoking	Sleeps 3 | 21 sq m | 1 Queen Bed	sold out	
Hotel Keihan Tokyo Yotsuya	1-24 Yotsuya, Shinjuku-ku, Tokyo, Tokyo, 160-0004	Semi-double Room, Smoking (with Shower Booth)	Sleeps 3 | 18 sq m | 1 Double Bed	sold out	
Hotel Keihan Tokyo Yotsuya	1-24 Yotsuya, Shinjuku-ku, Tokyo, Tokyo, 160-0004	Semi-double Room, Non Smoking	City view | Sleeps 3 | 17 sq m | 1 Double Bed	sold out	
Hotel Keihan Tokyo Yotsuya	1-24 Yotsuya, Shinjuku-ku, Tokyo, Tokyo, 160-0004	Semi-double Room, Smoking	Sleeps 3 | 17 sq m | 1 Double Bed	sold out	
HUNDRED STAY Tokyo Shinjuku	2-27-7 Hyakunincho, Shinjuku-ku, Tokyo, Tokyo-to, 169-0073	(Cleaning every 4days)Superior Queen Room	City view | Sleeps 3 | Free WiFi | 29 sq m | 1 Queen Bed | Collect and Redeem	€201	€141
HUNDRED STAY Tokyo Shinjuku	2-27-7 Hyakunincho, Shinjuku-ku, Tokyo, Tokyo-to, 169-0073	(Cleaning every 4days)Superior Queen Room for 3 People	City view | Sleeps 4 | Free WiFi | 29 sq m | 1 Queen Bed and 1 Single Sofa Bed | Collect and Redeem	€213	€192
HUNDRED STAY Tokyo Shinjuku	2-27-7 Hyakunincho, Shinjuku-ku, Tokyo, Tokyo-to, 169-0073	(Cleaning every 4days)Superior Twin Room	City view | Sleeps 3 | Free WiFi | 30 sq m | 2 Single Beds | Collect and Redeem	€291	€262
HUNDRED STAY Tokyo Shinjuku	2-27-7 Hyakunincho, Shinjuku-ku, Tokyo, Tokyo-to, 169-0073	(Cleaning every 4days)Superior Twin Room for 3 People	City view | Sleeps 4 | Free WiFi | 30 sq m | 2 Single Beds and 1 Single Murphy Bed | Collect and Redeem	€330	€297
HUNDRED STAY Tokyo Shinjuku	2-27-7 Hyakunincho, Shinjuku-ku, Tokyo, Tokyo-to, 169-0073	(Cleaning every 4days)Junior Suite	City view | Sleeps 3 | Free WiFi | 51 sq m | 1 King Bed | Collect and Redeem	€398	€358
